Date,Open,High,Low,Close,ValChange,PctChange,Volume,Amount
11/25/15,2441.7283,2460.1843,2430.3496,2459.5633,11.6594,0.4763,4260289900,51769943222
11/26/15,2468.5185,2481.3896,2450.0949,2450.9624,-8.6009,-0.3497,4493662900,56095623490
11/27/15,2438.1791,2439.6994,2320.0656,2334.44,-116.5224,-4.7541,5595359500,65740271512
11/30/15,2325.0707,2347.8438,2280.6832,2336.2903,1.8503,0.0793,5256162900,55296921063
12/1/15,2334.1426,2365.1486,2314.7933,2344.8327,8.5424,0.3656,4193491100,43612910949
12/2/15,2341.4253,2463.9045,2337.0274,2458.4105,113.5778,4.8437,8167693400,86349470754
12/3/15,2441.9057,2481.5374,2422.5588,2461.4492,3.0387,0.1236,8174400100,76165001848
12/4/15,2438.3862,2442.2478,2392.8836,2397.5621,-63.8871,-2.5955,4783854100,47769842562
12/7/15,2398.0884,2404.9121,2379.5459,2395.5835,-1.9786,-0.0825,2917439500,31915980561
12/8/15,2381.6752,2386.2769,2356.9295,2364.3437,-31.2398,-1.3041,3381369400,37192972423
12/9/15,2357.8763,2386.2814,2356.9389,2369.7377,5.394,0.2281,2842059200,32031217406
12/10/15,2369.5876,2402.6877,2353.2172,2357.2086,-12.5291,-0.5287,3199761800,36125750537
12/11/15,2346.8631,2357.0795,2324.6253,2342.4527,-14.7559,-0.626,3159044900,36142268902
12/14/15,2319.1979,2418.5639,2316.9024,2414.9166,72.4639,3.0935,4748665300,59498180606
12/15/15,2408.1527,2410.0856,2377.0664,2383.8318,-31.0848,-1.2872,3460835300,44351837528
12/16/15,2389.2521,2394.1708,2371.4278,2376.5351,-7.2967,-0.3061,2849092300,33463611754
12/17/15,2391.4022,2424.9037,2386.0882,2408.3212,31.7861,1.3375,4403511800,52238794696
12/18/15,2405.8566,2466.3461,2404.1523,2422.8345,14.5133,0.6026,5396733400,61122604304
12/21/15,2415.63,2513.486,2414.838,2500.064,77.229,3.1876,7367108700,85785187704
12/22/15,2499.6578,2506.8697,2477.6669,2496.054,-4.01,-0.1604,5124880300,64840180729
12/23/15,2497.3662,2550.8985,2492.4251,2503.059,7.005,0.2806,6818885500,90512021082
12/24/15,2498.7684,2505.7027,2451.4496,2481.7542,-21.3048,-0.8512,4830384200,61250645782
12/25/15,2483.657,2496.8375,2474.3269,2492.3364,10.5822,0.4264,2962302400,37440811179
12/28/15,2498.7813,2502.3332,2411.209,2411.4081,-80.9283,-3.2471,4820059100,56480251513
12/29/15,2408.9253,2435.6213,2405.1696,2432.8795,21.4714,0.8904,2759730600,32289796966
12/30/15,2432.1831,2434.5213,2399.9199,2432.773,-0.1065,-0.0044,2842066200,34438639925
12/31/15,2426.8106,2437.7164,2409.7569,2420.8008,-11.9722,-0.4921,2997272200,34587023313
1/4/16,2417.0246,2417.0246,2269.9671,2270.4609,-150.3399,-6.2103,3462085100,37753719870
1/5/16,2230.08,2309.5937,2223.0521,2288.1127,17.6518,0.7775,4807596200,51045135704
1/6/16,2284.9228,2321.1692,2274.4683,2317.6465,29.5338,1.2907,3808882000,39894992590
1/7/16,2281.881,2281.9337,2171.3153,2180.5889,-137.0576,-5.9137,1108157500,11474807593
1/8/16,2225.4754,2257.41,2154.5816,2219.6119,39.023,1.7896,5152593100,53797581980
1/11/16,2182.846,2202.3226,2119.7024,2120.2342,-99.3777,-4.4773,4848350500,48888155750
1/12/16,2135.9386,2151.3985,2115.3645,2131.3679,11.1337,0.5251,3514437400,36195368774
1/13/16,2152.7166,2157.5078,2104.9307,2105.5066,-25.8613,-1.2134,3202494400,32986276068
1/14/16,2056.4075,2136.0634,2052.296,2132.0757,26.5691,1.2619,3663096500,35415650797
1/15/16,2119.5624,2128.9478,2058.6966,2070.9283,-61.1474,-2.868,3464162300,33603671196
1/18/16,2040.4064,2092.4024,2039.0509,2069.2746,-1.6537,-0.0799,2680609500,25299829922
1/19/16,2075.1864,2135.3621,2060.2812,2128.5743,59.2997,2.8657,3722216800,37594149943
1/20/16,2115.126,2124.1513,2076.1648,2088.7229,-39.8514,-1.8722,3922114500,39259455272
1/21/16,2069.3857,2112.7342,2040.5269,2040.9775,-47.7454,-2.2859,3435451500,32473758418
1/22/16,2062.6257,2074.1656,2026.2701,2061.9621,20.9846,1.0282,2706519600,25575155487
1/25/16,2067.5631,2074.8954,2049.2538,2065.4437,3.4816,0.1688,2174107400,19964754994
1/26/16,2046.0403,2050.4457,1944.9061,1951.6136,-113.8301,-5.5112,3775143700,34523878745
1/27/16,1961.3986,1972.1635,1908.0377,1953.4647,1.8511,0.0948,3930266400,34956352584
1/28/16,1943.8257,1960.9462,1900.3515,1912.7205,-40.7442,-2.0857,2971655300,26312112328
1/29/16,1915.1266,1986.7205,1914.3957,1973.0052,60.2847,3.1518,3824287700,33961257172
2/1/16,1970.2135,1973.0998,1917.2396,1937.0729,-35.9323,-1.8212,2733516000,23805513257
2/2/16,1935.2156,1978.2855,1934.907,1969.6161,32.5432,1.68,2615654000,23459043407
2/3/16,1947.8333,1955.0889,1929.8145,1952.3665,-17.2496,-0.8758,2197008000,19391561403
2/4/16,1962.8658,1983.252,1960.1297,1974.2364,21.8699,1.1202,2502030500,22994238074
2/5/16,1970.6883,1979.3913,1962.233,1967.2595,-6.9769,-0.3534,2045579500,20020499330
2/15/16,1916.4236,1958.2198,1914.4938,1948.2752,-18.9843,-0.965,1889323100,17604887221
2/16/16,1957.9147,2005.4156,1957.5363,2000.9027,52.6275,2.7012,3060729100,26813072574
2/17/16,1997.6793,2020.0843,1993.8945,2014.4428,13.5401,0.6767,3437354800,30392064240
2/18/16,2022.5495,2034.161,2007.2157,2009.2727,-5.1701,-0.2567,3093860700,28583893670
2/19/16,2005.4131,2013.7813,1993.0455,2004.1065,-5.1662,-0.2571,2163929000,19326968856
2/22/16,2025.18,2064.6095,2016.364,2053.8631,49.7566,2.4827,3905928400,36475281132
2/23/16,2051.5671,2051.5671,2013.9809,2029.5223,-24.3408,-1.1851,2687619100,25027930000
2/24/16,2020.5916,2041.8831,2009.3485,2041.3881,11.8658,0.5847,2622891700,24061303022
2/25/16,2038.1604,2038.1805,1925.1951,1932.6015,-108.7866,-5.3291,4245956300,36399666665
2/26/16,1946.961,1965.9147,1929.9987,1955.3953,22.7938,1.1794,2630676400,22745281242
2/29/16,1951.6759,1953.3175,1891.0975,1944.6111,-10.7842,-0.5515,3916158300,33168529394
3/1/16,1944.5622,1988.5669,1931.9801,1973.1936,28.5825,1.4698,2959585900,27992084136
3/2/16,1980.4615,2045.8249,1979.174,2043.4067,70.2131,3.5583,5097880200,46820915805
3/3/16,2043.3737,2057.1633,2031.5361,2053.2726,9.8659,0.4828,4547667100,43399574179
3/4/16,2045.1154,2128.5689,2040.0828,2122.2692,68.9966,3.3603,8595312600,78672195590
3/7/16,2122.5519,2133.5566,2097.777,2107.6731,-14.5961,-0.6878,4005873200,38149431790
3/8/16,2102.2483,2118.0424,2037.2938,2115.158,7.4849,0.3551,3900335500,35705183469
3/9/16,2073.2719,2112.8587,2053.8366,2111.9188,-3.2392,-0.1531,3808329000,34644426381
3/10/16,2089.8613,2102.9862,2060.0643,2061.451,-50.4678,-2.3897,2087298100,19900998976
3/11/16,2043.2499,2071.0905,2039.5853,2070.7239,9.2729,0.4498,2444346100,23904780794
3/14/16,2079.9065,2117.8307,2071.1223,2078.4096,7.6857,0.3712,3511461700,35565111220
3/15/16,2077.5077,2105.0383,2055.3234,2101.1167,22.7071,1.0925,3464713100,32999424626
3/16/16,2087.2793,2142.1597,2084.7668,2136.1277,35.011,1.6663,6038157700,57696394759
3/17/16,2135.0585,2156.8913,2113.4357,2131.4813,-4.6464,-0.2175,3807790200,38825808171
3/18/16,2140.267,2165.147,2131.383,2141.177,9.696,0.4549,6225762400,60631656538
3/21/16,2156.9507,2214.6429,2154.4859,2193.3853,52.2083,2.4383,7826466500,85196919043
3/22/16,2181.9848,2196.3678,2167.4297,2173.256,-20.1293,-0.9177,5053124500,54395174817
3/23/16,2170.1633,2186.0204,2159.456,2175.2834,2.0274,0.0933,3524766400,38676054516
3/24/16,2161.1707,2161.1707,2137.1895,2137.59,-37.6934,-1.7328,3387992700,36127200242
3/25/16,2137.154,2156.804,2135.5281,2149.2039,11.6139,0.5433,2278104900,25542245456
3/28/16,2152.8074,2166.9221,2116.9804,2123.0349,-26.169,-1.2176,2590590600,27760610490
3/29/16,2127.8042,2133.8094,2100.9189,2106.8616,-16.1733,-0.7618,2565460400,26393057901
3/30/16,2124.5313,2160.4969,2124.089,2157.5295,50.6679,2.4049,3563382900,34688338303
3/31/16,2166.4213,2171.7926,2149.2439,2156.541,-0.9885,-0.0458,3228183700,32777718725
4/1/16,2156.7757,2168.3329,2124.1259,2167.7824,11.2414,0.5213,3490389800,32422111093
4/5/16,2151.3691,2186.917,2147.0884,2180.2624,12.48,0.5757,3887452100,37084444528
4/6/16,2167.4489,2176.9006,2156.5153,2168.0372,-12.2252,-0.5607,2834967800,27380831339
4/7/16,2174.8833,2177.1223,2138.3283,2139.4042,-28.633,-1.3207,2583304400,25519469340
4/8/16,2125.4491,2132.7281,2114.2648,2123.8041,-15.6001,-0.7292,2282274700,23132415424
4/11/16,2140.5643,2167.6472,2140.5643,2148.4394,24.6353,1.16,3021250400,33903808618
4/12/16,2147.8112,2150.5709,2135.2886,2143.8961,-4.5433,-0.2115,1939219800,19123928979
4/13/16,2157.2118,2197.7434,2157.2118,2171.315,27.4189,1.2789,5111446800,51256822265
4/14/16,2183.1207,2190.871,2166.6339,2178.8677,7.5527,0.3478,2487885600,25373585783
4/15/16,2182.1142,2190.7302,2172.9695,2182.0667,3.199,0.1468,2381886000,25223150971
4/18/16,2166.0031,2168.8968,2154.3812,2158.2302,-23.8365,-1.0924,2441091800,25800374598
4/19/16,2169.8942,2173.0863,2156.1832,2163.607,5.3768,0.2491,1839065000,19323711874
4/20/16,2166.284,2169.65,2093.8183,2154.8859,-8.7211,-0.4031,4756525800,48235896436
4/21/16,2138.2874,2171.451,2129.9123,2147.7184,-7.1675,-0.3326,3062895100,32429379679
4/22/16,2135.9186,2161.7978,2133.8099,2157.7235,10.0051,0.4658,2019856900,21289913315
4/25/16,2149.2499,2156.5303,2130.3027,2148.2801,-9.4434,-0.4377,1715607100,19007263456
4/26/16,2146.4125,2163.2401,2140.5745,2155.7914,7.5113,0.3496,1544429000,16801367976
4/27/16,2157.859,2159.125,2143.8984,2145.3804,-10.411,-0.4829,1452080100,15736109020
4/28/16,2149.0651,2155.5694,2131.8598,2142.0569,-3.3235,-0.1549,1735810600,17850408074
4/29/16,2136.8443,2146.3244,2134.1895,2135.5087,-6.5482,-0.3057,1594853800,17090293150
5/3/16,2136.1977,2167.7261,2131.3826,2158.2717,22.763,1.0659,2581521500,27269576824
5/4/16,2152.4343,2159.6469,2147.7595,2152.9337,-5.338,-0.2473,1742689300,18144468011
5/5/16,2149.4663,2155.4714,2145.1073,2152.8822,-0.0515,-0.0024,1477745200,14787713103
5/6/16,2152.5018,2153.8726,2106.4437,2107.0089,-45.8733,-2.1308,2464227500,25367200229
5/9/16,2100.6427,2100.6427,2064.6856,2072.467,-34.5419,-1.6394,2402225300,22941013847
5/10/16,2061.9885,2084.6965,2061.9885,2072.3818,-0.0852,-0.0041,1716574600,17240679323
5/11/16,2078.2867,2089.1174,2068.6501,2078.4126,6.0308,0.291,1805863300,18032556407
5/12/16,2067.7474,2089.6491,2055.511,2084.8384,6.4258,0.3092,1792753000,17443294933
5/13/16,2079.6446,2089.8352,2072.2595,2076.1879,-8.6505,-0.4149,1528786900,15135709690
5/16/16,2068.9238,2082.8647,2064.6788,2082.6159,6.428,0.3096,1357924400,13252817364
5/17/16,2081.5694,2083.8526,2069.273,2075.4651,-7.1508,-0.3434,1485096300,13798390899
5/18/16,2067.7161,2081.8512,2053.7159,2078.7593,3.2942,0.1587,2303711200,22436930937
5/19/16,2072.3674,2083.1321,2069.9025,2073.8041,-4.9552,-0.2384,1405000600,13350530959
5/20/16,2067.4642,2083.5117,2064.4422,2083.1174,9.3133,0.4491,1389017200,13661635807
5/23/16,2082.972,2095.1694,2077.9369,2082.4118,-0.7056,-0.0339,1447921100,14371087061
5/24/16,2080.0141,2080.0691,2062.4983,2066.6428,-15.769,-0.7572,1310444300,12004955715
5/25/16,2079.4816,2084.1339,2068.6809,2071.9071,5.2643,0.2547,1128499700,11048976063
5/26/16,2070.2373,2083.0565,2062.1696,2076.1366,4.2295,0.2041,1312651200,12358055446
5/27/16,2075.2068,2080.4894,2069.5175,2074.9195,-1.2171,-0.0586,1057749200,9750472554
5/30/16,2076.9328,2093.774,2065.6354,2092.1606,17.2411,0.8309,1771438500,15915924901
5/31/16,2092.2161,2158.1222,2092.2161,2155.6557,63.4951,3.0349,4065174200,40508298055
6/1/16,2155.5038,2158.7152,2138.5571,2138.9632,-16.6925,-0.7744,2547332400,25762502262
6/2/16,2138.2076,2144.3191,2129.9414,2137.6519,-1.3113,-0.0613,1635666600,16575050956
6/3/16,2146.557,2157.0678,2135.5328,2152.6368,14.9849,0.701,2052615200,22672475334
6/6/16,2148.9633,2151.0586,2131.9182,2136.3228,-16.314,-0.7579,1365883700,14937594456
6/7/16,2141.6519,2145.7143,2134.6061,2139.069,2.7462,0.1285,1406849100,14201054269
6/8/16,2137.1805,2138.8466,2124.8355,2132.963,-6.106,-0.2855,1640579100,16913874903
6/13/16,2113.912,2122.46,2083.2878,2084.3001,-48.6629,-2.2815,2102877100,21548598394
6/14/16,2080.9029,2098.064,2079.3951,2095.0228,10.7227,0.5145,1535492400,15175834009
6/15/16,2073.4685,2115.3762,2073.0979,2106.6312,11.6084,0.5541,1954992500,19789057323
6/16/16,2095.3615,2105.2531,2091.4898,2094.8146,-11.8166,-0.5609,1796886100,17158684585
6/17/16,2093.6916,2115.4165,2093.6916,2102.2006,7.386,0.3526,1784608200,16777643124
6/20/16,2109.5667,2110.8862,2092.8287,2104.2202,2.0196,0.0961,1209116000,11798703465
6/21/16,2108.8656,2130.8995,2100.0614,2104.5582,0.338,0.0161,1769990500,18104606857
6/22/16,2101.0542,2116.2969,2098.6316,2115.7685,11.2103,0.5327,1354873300,12787840724
6/23/16,2114.7744,2114.7744,2098.3578,2105.5324,-10.2361,-0.4838,1528234500,14035828419
6/24/16,2099.9981,2112.6087,2052.9842,2076.2999,-29.2325,-1.3884,2260783000,21619299199
6/27/16,2070.9409,2096.1991,2070.8239,2095.893,19.5931,0.9437,1648846700,17695450852
6/28/16,2089.3482,2104.4793,2084.1811,2102.0531,6.1601,0.2939,1758820600,18316272765
6/29/16,2105.7631,2124.2929,2104.2336,2122.9696,20.9165,0.9951,2945572600,27166106363
6/30/16,2123.8665,2130.9776,2120.4075,2122.633,-0.3366,-0.0159,2035451700,20359578280
7/1/16,2124.3995,2133.3504,2122.865,2127.0939,4.4609,0.2102,1613280400,16184477911
7/4/16,2121.8969,2169.6199,2120.4933,2163.2922,36.1983,1.7018,3086203100,31651790050
7/5/16,2162.0938,2174.424,2159.8998,2168.8551,5.5629,0.2571,3230772800,29936900221
7/6/16,2161.5774,2169.4639,2149.0363,2167.101,-1.7541,-0.0809,2453844900,23724878345
7/7/16,2161.3586,2173.7046,2153.7731,2166.8843,-0.2167,-0.01,2697771000,26449562840
7/8/16,2156.3847,2158.7709,2147.14,2148.7606,-18.1237,-0.8364,1935878900,20096990447
7/11/16,2152.7392,2175.244,2150.3695,2155.716,6.9554,0.3237,2860924500,29698288646
7/12/16,2156.6305,2201.6291,2156.5924,2200.3482,44.6322,2.0704,4025373300,40015835041
7/13/16,2195.9812,2222.2524,2191.5863,2197.7879,-2.5603,-0.1164,4327979700,41817569988
7/14/16,2195.338,2199.8402,2184.4945,2195.2265,-2.5614,-0.1165,2415254300,23660169197
7/15/16,2196.9541,2200.8763,2186.3647,2192.3939,-2.8326,-0.129,2158522700,21378466138
7/18/16,2190.469,2205.7954,2184.0526,2187.9829,-4.411,-0.2012,2952718000,28441558700
7/19/16,2188.8003,2193.5722,2163.3148,2175.3972,-12.5857,-0.5752,2180913500,21347839678
7/20/16,2173.546,2177.9953,2163.109,2167.1205,-8.2767,-0.3805,1456192600,14688862222
7/21/16,2168.4763,2185.6157,2168.4763,2177.7781,10.6576,0.4918,1804675400,18997293061
7/22/16,2175.975,2177.4355,2154.3574,2157.2315,-20.5466,-0.9435,1838919000,17796929596
7/25/16,2155.3239,2167.5094,2152.0893,2159.5537,2.3222,0.1076,1452814400,13822559724
7/26/16,2156.8129,2183.0599,2156.7738,2182.505,22.9513,1.0628,1840605100,19332969332
7/27/16,2182.7202,2186.0832,2125.2663,2173.9725,-8.5325,-0.3909,3793480600,37415328428
7/28/16,2160.1626,2173.0819,2153.8911,2163.8087,-10.1638,-0.4675,2587542300,24628707632
7/29/16,2163.6408,2166.8486,2151.9265,2155.2387,-8.57,-0.3961,1871473000,17188355255
8/1/16,2151.5424,2155.7899,2136.1129,2147.5582,-7.6805,-0.3564,2015539600,18590040058
8/2/16,2145.8207,2151.2922,2138.1895,2148.4547,0.8965,0.0417,1259211100,12398906882
8/3/16,2140.1526,2149.8949,2136.6048,2145.7877,-2.667,-0.1241,1530689300,14032573233
8/4/16,2145.658,2146.5977,2130.1747,2143.8436,-1.9441,-0.0906,1495566300,13767786598
8/5/16,2142.335,2159.1375,2137.3123,2148.6819,4.8383,0.2257,1616443400,15610788994
8/8/16,2147.6963,2159.9522,2137.5171,2159.6726,10.9907,0.5115,1677574000,16057771490
8/9/16,2159.31,2176.6962,2157.7635,2175.345,15.6724,0.7257,2282474500,21066193477
8/10/16,2175.1336,2179.6115,2169.1298,2170.1028,-5.2422,-0.241,1739101900,16953324939
8/11/16,2168.1332,2205.8757,2168.1332,2177.0644,6.9616,0.3208,2658516600,27452383033
8/12/16,2177.8017,2222.6902,2175.8543,2222.4884,45.424,2.0865,3443001200,33399543956
8/15/16,2227.0785,2310.2774,2225.6223,2287.6559,65.1675,2.9322,6374530800,70155321042
8/16/16,2293.811,2302.3314,2253.4146,2257.6988,-29.9571,-1.3095,6124943400,60087460440
8/17/16,2260.9256,2270.3706,2241.9429,2253.7364,-3.9624,-0.1755,3084886600,32673544825
8/18/16,2253.1171,2274.4547,2235.0464,2244.7198,-9.0166,-0.4001,3388044800,37432377000
8/19/16,2241.6725,2254.49,2230.3299,2249.3415,4.6217,0.2059,2890069300,28754463573
8/22/16,2249.0797,2253.5947,2235.0116,2237.1276,-12.2139,-0.543,2619306000,24905153870
8/23/16,2235.3906,2256.328,2232.444,2241.9516,4.824,0.2156,2302390300,21968325777
8/24/16,2242.9091,2244.8791,2227.5559,2232.2134,-9.7382,-0.4344,1812178700,18160277348
8/25/16,2224.5128,2225.9992,2205.0109,2222.1523,-10.0611,-0.4507,2181910400,21100844007
8/26/16,2223.3073,2232.2944,2215.6249,2219.3076,-2.8447,-0.128,1643096500,16358841293
8/29/16,2219.0199,2220.1267,2205.1217,2214.2593,-5.0483,-0.2275,1985201200,20336544676
8/30/16,2215.8404,2229.8335,2215.6856,2224.0621,9.8028,0.4427,1984669200,20353643460
8/31/16,2222.0197,2237.6591,2218.6523,2232.7117,8.6496,0.3889,1695555200,19008422813
9/1/16,2230.3628,2235.6488,2219.2542,2220.4031,-12.3086,-0.5513,1902822400,19569003737
9/2/16,2216.288,2231.4553,2215.6443,2229.893,9.4899,0.4274,2040602300,20785028615
9/5/16,2230.4116,2240.4943,2224.9325,2228.7184,-1.1746,-0.0527,1781345200,17615394655
9/6/16,2227.4392,2241.5245,2217.477,2232.4508,3.7324,0.1675,2125477100,20977302258
9/7/16,2233.0343,2246.3722,2230.5783,2236.5455,4.0947,0.1834,2209767100,22932080128
9/8/16,2234.9461,2239.1679,2230.8166,2236.6259,0.0804,0.0036,1417115700,14213130964
9/9/16,2236.3902,2241.6101,2228.6613,2229.3097,-7.3162,-0.3271,1741151300,18263953236
9/12/16,2201.6758,2202.9049,2175.333,2199.9764,-29.3333,-1.3158,3454689100,34431278167
9/13/16,2197.3785,2199.2404,2185.8221,2193.1932,-6.7832,-0.3083,1496892400,14480419194
9/14/16,2184.1113,2187.9544,2172.3966,2176.523,-16.6702,-0.7601,1816965700,16682778415
9/19/16,2178.7597,2191.2152,2178.7597,2189.4611,12.9381,0.5944,1413566500,12964096987
9/20/16,2190.0973,2190.7166,2181.0162,2184.2066,-5.2545,-0.24,1102289400,10917289013
9/21/16,2184.4235,2191.813,2180.5012,2187.1542,2.9476,0.135,1244650900,12499273318
9/22/16,2195.2461,2210.7925,2192.4912,2200.6981,13.5439,0.6192,1539804300,15995169274
9/23/16,2202.6976,2203.6628,2195.0766,2196.2903,-4.4078,-0.2003,1172763600,11066821847
9/26/16,2190.3899,2190.3899,2166.8248,2167.264,-29.0263,-1.3216,1694820900,16306550462
9/27/16,2163.3779,2176.7666,2162.4355,2176.4476,9.1836,0.4237,1259253900,12286665277
9/28/16,2177.4147,2177.4147,2165.3322,2166.7226,-9.725,-0.4468,928843200,9340080201
9/29/16,2170.9872,2183.1708,2170.8428,2175.3696,8.647,0.3991,1187946400,11524241341
9/30/16,2171.9392,2182.6073,2171.492,2177.3524,1.9828,0.0911,921930500,9655516164
10/10/16,2187.6518,2204.3272,2185.4675,2202.8725,25.5201,1.1721,1930020200,17570859968
10/11/16,2205.3535,2212.429,2202.1237,2209.2276,6.3551,0.2885,2116938400,19324765204
10/12/16,2205.444,2205.444,2196.8521,2200.9969,-8.2307,-0.3726,1547883700,13632018247
10/13/16,2201.3398,2204.8884,2194.5954,2202.1167,1.1198,0.0509,1830879000,16208937516
10/14/16,2199.5558,2211.0919,2196.2605,2209.8145,7.6978,0.3496,2395051000,19450261272
10/17/16,2207.3532,2209.1407,2189.2717,2192.8845,-16.93,-0.7661,2316186700,20075033194
10/18/16,2189.932,2224.3372,2189.932,2222.7832,29.8987,1.3634,3177711700,28619884362
10/19/16,2222.7808,2230.8279,2217.6269,2221.5341,-1.2491,-0.0562,2943280900,24775791183
10/20/16,2222.6307,2228.9359,2218.9689,2223.4242,1.8901,0.0851,1977292400,16643743596
10/21/16,2221.3831,2246.5789,2221.0355,2240.7496,17.3254,0.7792,3566857700,31144595460
10/24/16,2245.4581,2285.0836,2243.8107,2270.9504,30.2008,1.3478,4960345100,46511890096
10/25/16,2270.0167,2274.3835,2258.9193,2266.1718,-4.7786,-0.2104,3242378800,29902474056
10/26/16,2263.6921,2266.8789,2254.6297,2257.1164,-9.0554,-0.3996,2714605700,26576638603
10/27/16,2254.3219,2256.2063,2243.6342,2250.2589,-6.8575,-0.3038,2343830900,21935646235
10/28/16,2252.3836,2271.9059,2249.4854,2253.8017,3.5428,0.1574,2823346100,29162089699
10/31/16,2247.9901,2253.8033,2236.2027,2250.4693,-3.3324,-0.1479,1981495500,20503305961
11/1/16,2250.4946,2263.6239,2246.9485,2263.4785,13.0092,0.5781,2201530600,21614635678
11/2/16,2256.1179,2259.1863,2242.7688,2244.7436,-18.7349,-0.8277,2226082500,21833996516
11/3/16,2241.4374,2283.249,2239.8675,2273.6329,28.8893,1.287,4091302700,41436992720
11/4/16,2271.8454,2284.9537,2266.9174,2271.9263,-1.7066,-0.0751,3619209100,34041513297
11/7/16,2271.9644,2279.5525,2265.3606,2276.9543,5.028,0.2213,2596670400,24429764611
11/8/16,2284.0079,2294.6246,2276.7377,2282.4184,5.4641,0.24,3259587400,30889499347
11/9/16,2281.1242,2281.5947,2244.4325,2263.9243,-18.4941,-0.8103,3735243100,36936621257
11/10/16,2279.9426,2297.9704,2279.9426,2289.4491,25.5248,1.1275,3456599800,34617495386
11/11/16,2285.6102,2315.9608,2284.2877,2308.4288,18.9797,0.829,5694860100,56536701351
11/14/16,2304.607,2338.5803,2303.9664,2317.7726,9.3438,0.4048,6168486500,62927633302
11/15/16,2315.7982,2319.0679,2306.2299,2310.901,-6.8716,-0.2965,3448614000,34355883810
11/16/16,2312.4976,2314.8461,2302.1426,2309.9426,-0.9584,-0.0415,3259638600,28705100721
11/17/16,2306.4093,2317.537,2297.7364,2316.7211,6.7785,0.2934,3545076300,31212488103
11/18/16,2318.8955,2323.7228,2304.5508,2307.2741,-9.447,-0.4078,3447528500,32316982716
11/21/16,2304.7681,2350.755,2304.7681,2334.6776,27.4035,1.1877,5751963700,53971971300
11/22/16,2334.6848,2357.5738,2334.6848,2353.0023,18.3247,0.7849,6598317700,60419169256
11/23/16,2355.3161,2375.8115,2352.3964,2360.3355,7.3332,0.3117,5406233100,48700350062
11/24/16,2356.8473,2382.9524,2355.8012,2368.7336,8.3981,0.3558,3715808900,40256755229
11/25/16,2371.6989,2394.7076,2358.2567,2393.9464,25.2128,1.0644,4432797500,42204998422
11/28/16,2406.7025,2427.5931,2398.4139,2403.1352,9.1888,0.3838,7755450400,77969829054
11/29/16,2398.6683,2455.4294,2395.8125,2441.5786,38.4434,1.5997,9303858600,99547618915
11/30/16,2435.8052,2444.9543,2411.5628,2419.4136,-22.165,-0.9078,6897198000,73266475227
12/1/16,2421.928,2448.6667,2417.9622,2431.3063,11.8927,0.4916,7360667400,73842854162
12/2/16,2427.1666,2430.8331,2401.0614,2416.5077,-14.7986,-0.6087,7762501700,74393615073
12/5/16,2378.2099,2386.4343,2363.1299,2375.2578,-41.2499,-1.707,7242835700,70278620313
12/6/16,2371.1117,2382.1961,2366.9999,2368.6823,-6.5755,-0.2768,4259595500,40651332827
12/7/16,2367.4214,2377.3041,2358.8712,2376.9191,8.2368,0.3477,3631364600,34446112888
12/8/16,2380.6577,2387.173,2374.4669,2379.0013,2.0822,0.0876,3965155600,37465801967
12/9/16,2374.2955,2422.7765,2372.459,2411.3144,32.3131,1.3583,6786012700,61692701664
12/12/16,2408.0861,2423.3928,2362.1425,2387.1588,-24.1556,-1.0018,7057419400,71536049675
12/13/16,2373.7919,2382.4434,2357.4597,2372.9307,-14.2281,-0.596,4120248600,38968411908
12/14/16,2369.4963,2384.5618,2359.7223,2360.3788,-12.5519,-0.529,4680032600,45575405193
12/15/16,2346.7652,2354.3523,2302.4343,2309.8159,-50.5629,-2.1422,4258325200,43441485557
12/16/16,2302.8738,2315.5373,2298.4339,2302.3152,-7.5007,-0.3247,3057955100,29864306385
12/19/16,2299.7136,2303.6854,2288.3022,2291.3842,-10.931,-0.4748,2416229700,23999280183
12/20/16,2293.3996,2295.1135,2262.8781,2279.6828,-11.7014,-0.5107,3010553300,29079311142
12/21/16,2282.1242,2304.6006,2281.9966,2297.3706,17.6878,0.7759,4018425600,37262711092
12/22/16,2293.3477,2298.1885,2280.7874,2292.0412,-5.3294,-0.232,2922298000,27254973860
12/23/16,2290.2506,2291.723,2271.1285,2278.4779,-13.5633,-0.5918,3306081700,32451253211
12/26/16,2266.3837,2295.6936,2251.713,2294.7094,16.2315,0.7124,2992352100,29506329303
12/27/16,2291.2318,2300.1599,2286.4342,2286.9617,-7.7477,-0.3376,2459765600,24199961477
12/28/16,2286.4067,2289.8074,2269.1647,2277.1759,-9.7858,-0.4279,2330457400,22778607123
12/29/16,2273.2206,2282.1935,2265.8937,2275.1064,-2.0695,-0.0909,2399747100,23962418064
12/30/16,2276.8102,2286.9917,2272.4997,2286.8984,11.792,0.5183,2548075500,25510014465
1/3/17,2285.2729,2311.2926,2285.2729,2307.8917,20.9933,0.918,2590892000,25440737012
1/4/17,2305.9117,2324.5577,2304.1733,2322.2059,14.3142,0.6202,2610440300,27183258500
1/5/17,2322.4239,2326.1847,2317.8853,2322.6843,0.4784,0.0206,2652871200,26566424137
1/6/17,2323.0064,2326.4342,2308.3694,2308.9363,-13.748,-0.5919,2644512400,27286688190
1/9/17,2308.4423,2321.692,2307.1634,2318.3365,9.4002,0.4071,2652307400,25903507210
1/10/17,2316.1574,2320.9954,2309.9369,2312.5985,-5.738,-0.2475,2405598100,23234949978
