Date,Open,High,Low,Close,Volume,Amount,MA10,SMA10,EMA10,WMA10,RSI10,VWAP10
3/6/13,1925.519,1943.926,1907.623,1933.699,3614474500,37864531747.0,1906.4406,1904.981607057259,1921.2626813729169,1902.6075090909092,45.871147068609844,1952.543560010388
3/7/13,1922.929,1937.946,1881.669,1902.374,3246190400,35799074128.0,1901.9802,1911.325526205447,1917.8283756687501,1907.5635818181822,25.698646551799847,1952.45325090166
3/8/13,1906.355,1917.049,1889.377,1901.481,2385834700,26080937976.0,1902.4279999999999,1908.2327107872297,1914.856125547159,1907.635181818182,41.95400751880853,1952.3802258959781
3/11/13,1895.046,1899.309,1867.366,1879.818,1938632700,21039587775.0,1904.2286000000004,1906.4131220075822,1908.4855572658573,1907.463,55.660456819334435,1952.2966920332624
3/12/13,1878.536,1900.357,1837.83,1854.618,2837510200,28646032758.0,1903.1339,1897.710431856971,1898.6914559447923,1903.024709090909,32.720169408148465,1952.1436763049142
3/13/13,1853.016,1860.06,1827.646,1835.612,2194698100,21872477427.0,1902.0827999999997,1885.4704447886202,1887.22246395483,1894.203636363636,58.13085623233013,1951.9945900219377
3/14/13,1830.713,1850.43,1824.131,1838.358,2072084900,21599515035.0,1896.6964,1872.409167698571,1878.3380159630424,1882.1180363636363,69.68729164209525,1951.8498112921457
3/15/13,1835.61,1894.248,1815.366,1841.32,3832547100,38589034136.0,1884.8716,1861.8496777931427,1871.6074676061255,1871.5110545454547,22.544170899463705,1951.6125948959796
3/18/13,1829.393,1841.906,1809.439,1811.239,2592728400,27458292401.0,1874.5613,1852.786957143005,1860.63138258683,1863.592581818182,9.008712500770129,1951.4062738061396
3/19/13,1813.322,1836.033,1805.557,1830.959,2190141600,22452103512.0,1871.5228000000002,1842.44353540722,1855.236403934679,1852.0794363636362,77.35703203009875,1951.2369176586888
3/20/13,1833.358,1905.895,1833.358,1905.765,4086617500,42074808028.0,1862.9478,1839.4781002331051,1864.4234214011008,1844.7042,52.973243627503706,1951.0645582794557
3/21/13,1906.848,1912.961,1890.54,1902.295,2651912500,28194018211.0,1860.1544,1858.479316445681,1871.3091629645369,1852.4891454545452,34.767514315624396,1950.9856875843018
3/22/13,1900.149,1913.266,1893.169,1904.462,2003806400,20587012339.0,1860.1464999999996,1871.5987964722415,1877.336951516439,1860.1510727272725,59.010086194635356,1950.9283199225438
3/25/13,1913.791,1927.371,1898.27,1901.932,2362514800,24746440030.0,1860.4446,1880.84583139866,1881.80877851345,1868.2084363636363,38.8007507606122,1950.8687893779615
3/26/13,1891.314,1894.661,1852.156,1861.259,2840663900,28163692124.0,1862.6560000000002,1886.459844351582,1878.0724551473681,1875.7515999999998,35.93486446492141,1950.7292399735122
3/27/13,1863.515,1891.276,1854.822,1868.44,2394241000,23231255716.0,1863.3201000000001,1878.3627185878581,1876.3210996660284,1875.4975999999997,32.51046653143561,1950.6150956623865
3/28/13,1816.85,1816.85,1782.235,1791.643,4497912900,41471507579.0,1866.6028999999999,1875.4634707148762,1860.9250815449323,1876.4284909090911,57.65705308117991,1950.200143991237
3/29/13,1791.572,1797.376,1774.924,1793.194,2579377900,24295416144.0,1861.9314000000002,1850.4009986691672,1848.6103394458535,1862.799418181818,35.12865711468454,1949.950192777612
4/1/13,1781.793,1796.293,1779.1,1784.071,1772571800,16937451986.0,1857.1188000000002,1832.3891852719,1836.875914092062,1850.301709090909,19.47374205929681,1949.7767386786743
4/2/13,1785.568,1805.739,1771.37,1783.217,2204660400,21155916242.0,1854.402,1818.450770881358,1827.119747893505,1837.020290909091,53.497012385840556,1949.5618944651803
4/3/13,1787.981,1805.007,1782.785,1789.666,1875024000,17034243677.0,1849.6278000000002,1809.99372396462,1820.3099755492315,1824.0775636363635,76.35720462804917,1949.3860128597646
4/8/13,1755.763,1775.338,1747.66,1773.103,1958265400,18943130094.0,1838.0179,1803.7973878638309,1811.7268890857347,1813.1754181818185,11.855752477048933,1949.1710661933748
4/9/13,1776.828,1800.57,1776.828,1788.633,1977779400,21114249103.0,1825.0987,1794.6502838911401,1807.5280001610554,1801.3727090909092,17.489181808042808,1948.9819532484419
4/10/13,1787.74,1794.221,1775.611,1787.928,1721520100,17613418015.0,1813.5158,1792.7736324858008,1803.964363768136,1794.7425818181819,21.878765146470062,1948.814881136232
4/11/13,1802.507,1808.285,1782.897,1784.128,1619332600,15638172984.0,1802.1154000000001,1790.171031159803,1800.3577521739294,1790.0902545454544,9.534465611223206,1948.6636710680546
4/12/13,1783.091,1794.335,1773.5,1774.505,1435489500,14095809180.0,1794.4022999999997,1788.5609672881692,1795.6572517786694,1786.8198181818182,45.24038195665131,1948.52049882952
4/15/13,1768.206,1777.135,1754.7,1759.802,1743301500,15508401189.0,1785.0088,1782.1748519319729,1789.1381150916384,1783.2021272727272,4.610637376608514,1948.3294683771474
4/16/13,1746.314,1774.071,1739.218,1772.643,2237994300,22179049754.0,1781.8247,1775.5068082635012,1786.139003256795,1778.6190727272726,32.33340741973784,1948.0822858943989
4/17/13,1769.811,1774.493,1747.413,1761.617,1651113500,17368577029.0,1779.7696,1774.3899636147878,1781.680457210105,1776.9496727272726,26.734632771838164,1947.8995582478653
4/18/13,1745.942,1772.611,1740.26,1768.15,1753774400,18038752316.0,1777.5241999999998,1770.533951144087,1779.220374080995,1773.6492,33.8741742930336,1947.7049949309064
4/19/13,1772.641,1836.611,1771.5,1827.983,3305717000,33651064369.0,1776.0175,1770.000934088941,1788.0863060662687,1771.9448000000002,57.34625031050194,1947.4402292602233
4/22/13,1820.027,1830.994,1814.867,1823.947,2162122900,22455788321.0,1779.8491999999999,1786.9276901073397,1794.606432236038,1781.3930727272727,47.38438704988586,1947.2819417398416
4/23/13,1828.09,1828.09,1759.415,1760.677,2322778800,23725577059.0,1784.9335999999998,1798.4721671368352,1788.4374445567582,1789.4108545454544,82.02523188948582,1947.0568963925257
4/24/13,1764.029,1809.126,1755.439,1793.885,2239229100,21622750877.0,1782.1380000000001,1787.1137024907298,1789.427909182802,1785.0005636363637,40.07765831346697,1946.8450343661236
4/25/13,1786.862,1800.561,1762.172,1778.294,2058464500,20117620592.0,1782.7337,1789.037751148891,1787.403562058656,1787.1363818181817,48.703210492986834,1946.6437457316522
4/26/13,1786.638,1793.946,1760.223,1766.037,1671403300,15795388917.0,1782.1503,1785.5427998721111,1783.5187325934457,1786.3291636363638,39.89161519283837,1946.4738578895563
5/2/13,1758.379,1766.141,1745.571,1763.05,1792622200,16995491392.0,1781.3035,1779.275736551873,1779.7971448491828,1783.3994727272725,34.15828647314384,1946.2761034824878
5/3/13,1770.686,1821.379,1770.322,1795.489,2456165300,23916880535.0,1781.6282999999999,1774.770742053552,1782.6502094220587,1780.0806545454545,59.11986986232209,1946.0596949764674
5/6/13,1804.889,1826.192,1801.364,1816.598,2199726600,21128847009.0,1783.9129,1780.6747622279393,1788.8225349816844,1782.6007818181818,44.64521354197161,1945.890822145105
5/7/13,1812.033,1824.511,1800.268,1817.925,1938204200,21035612216.0,1789.411,1791.6362746397288,1794.1138922577416,1788.5435272727273,67.92087223026945,1945.7418388993876
5/8/13,1826.432,1842.126,1814.956,1824.377,2114642000,21662568694.0,1794.3884999999998,1801.213026405152,1799.6162754836066,1793.727890909091,85.2005772915155,1945.5956071941246
5/9/13,1825.384,1826.969,1794.421,1807.862,1944205300,20409966788.0,1794.0278999999998,1808.0482114731099,1801.1154981229506,1799.1803454545457,51.57298391668047,1945.4417724695509
5/10/13,1804.175,1823.471,1798.986,1819.117,1632228400,16507762194.0,1792.4194,1806.2051271307541,1804.3884984642323,1801.6956363636366,17.256869486352354,1945.3167928041807
5/13/13,1819.556,1823.036,1800.306,1810.724,1736063800,18035135433.0,1798.2633999999998,1811.0167327984068,1805.5404078343718,1806.5497454545455,86.0546416176194,1945.181597026447
5/14/13,1806.175,1807.035,1776.695,1785.575,1831264200,19248866737.0,1799.9473000000003,1810.488505798169,1801.910333682668,1808.815309090909,33.814311900367436,1945.0163268168667
5/15/13,1787.836,1795.38,1781.219,1789.431,1243394600,13780608939.0,1800.6754,1802.668224146019,1799.6413639221828,1806.2021636363638,30.41125084837931,1944.903523942792
5/16/13,1785.709,1822.674,1770.406,1821.453,2440490400,25121620768.0,1803.0148000000002,1798.6126815453367,1803.6071159363312,1804.157727272727,43.94228437240636,1944.7054551131178
5/17/13,1819.516,1849.875,1810.316,1843.809,2756330000,27555413537.0,1808.8551000000002,1806.381098541967,1810.9165494024528,1807.5101272727272,83.37132335529867,1944.5299816970387
5/20/13,1848.324,1877.27,1841.415,1861.252,2965570700,29995682402.0,1813.6870999999999,1818.2057459824907,1820.0684495110977,1813.8653818181817,81.77819639886003,1944.3851656219401
5/21/13,1858.141,1863.026,1840.2,1851.084,1978147300,20626739314.0,1818.1524999999997,1831.1571066532858,1825.7076405090797,1822.5135454545455,73.2079775607505,1944.2790950391518
5/22/13,1850.747,1862.734,1847.466,1858.198,1913382700,21001127122.0,1821.4684000000002,1837.3174276879552,1831.6149785983378,1828.5010909090909,71.11074280538497,1944.181905081347
5/23/13,1849.256,1855.027,1822.374,1823.737,2047173700,21947539161.0,1824.8505,1843.1150915078451,1830.1826188531854,1835.1791999999998,42.04744013123573,1944.0517386939825
5/24/13,1831.716,1842.863,1814.569,1829.141,1619764400,16997014793.0,1826.438,1837.6195899482414,1829.9932336071515,1834.9767454545454,62.767396451824666,1943.9444435479718
5/27/13,1825.225,1838.85,1821.157,1827.263,1787880800,18353927189.0,1827.4404,1834.8389314872832,1829.49682749676,1835.4682,40.07074341035955,1943.826482618086
5/28/13,1827.604,1870.251,1821.239,1870.094,3070059700,29822925668.0,1829.0943,1831.855755037388,1836.8781315882582,1835.4359454545456,26.873859588372106,1943.6680999313148
5/29/13,1873.085,1882.751,1860.402,1861.702,2600340300,25979174705.0,1837.5462,1843.4361509821858,1841.3915622085747,1842.8904363636364,75.39599939692904,1943.5558609670006
5/30/13,1855.758,1866.896,1848.555,1855.456,2055181000,20524560398.0,1844.7733,1849.820447929878,1843.9487327161064,1847.2824,83.26573290359912,1943.4540883877678
5/31/13,1859.238,1865.552,1839.348,1841.366,1744705500,17945419919.0,1848.1736,1852.142615217579,1843.4791449495415,1849.224709090909,77.12434099989154,1943.3596905647528
6/3/13,1840.4,1854.38,1833.842,1838.64,1708802000,17682929571.0,1847.9292999999998,1849.402352229136,1842.599300413261,1847.9869636363635,67.63591486541294,1943.2611089520785
6/4/13,1837.637,1837.637,1815.686,1819.503,1849295000,18052363367.0,1845.6680999999996,1845.886425727212,1838.3999730653954,1846.2979999999998,28.940876677721057,1943.1356461898954
6/5/13,1818.811,1820.118,1799.744,1806.821,1381532200,13887115124.0,1842.5100000000002,1838.172350901187,1832.6583415989599,1841.540709090909,48.48777595049978,1943.0299841877015
6/6/13,1801.491,1803.814,1782.478,1784.702,1497873300,15526725316.0,1837.3722999999998,1827.7935076752517,1823.939006762785,1835.0517999999997,11.893956145481436,1942.8997840483808
6/7/13,1783.856,1793.129,1755.599,1760.224,1988684100,19829006251.0,1833.4687999999999,1815.018704997236,1812.3544600786422,1825.4753818181816,37.437282823683,1942.703878545487
6/13/13,1733.142,1733.142,1679.664,1700.802,2537067200,23937688880.0,1826.5771,1798.527244646303,1792.072194609798,1812.1581454545455,16.496780027388994,1942.3607957767954
6/14/13,1703.08,1706.964,1692.312,1704.147,1827829800,16443113513.0,1813.9309999999998,1770.4195409914041,1776.0857955898348,1789.2899454545454,54.79996756148968,1942.1107140478757
6/17/13,1709.478,1712.939,1689.492,1692.476,1464507300,13951434642.0,1797.3362999999997,1750.300725465022,1760.884014573501,1769.329218181818,2.1471688746338584,1941.9083595638615
6/18/13,1701.23,1711.055,1690.117,1704.222,1400800100,14866496703.0,1780.4136999999998,1732.77687378499,1750.5818301055917,1750.2637090909088,2.0848880457320793,1941.7178946048289
6/19/13,1697.599,1697.599,1668.07,1687.613,1587833900,16565166598.0,1765.2903,1723.8124040236519,1739.132951904575,1736.4106727272726,8.5508413539175,1941.4867591183138
6/20/13,1677.931,1677.931,1629.753,1631.554,1864144800,17141967052.0,1749.9150000000002,1712.8755800636786,1719.5731424673795,1722.2875272727274,10.074822816138381,1941.1758806588225
6/21/13,1606.971,1645.929,1598.468,1633.164,2118709000,19601008078.0,1729.2063999999998,1687.938533160564,1703.862389291492,1700.7673454545454,5.101919609131148,1940.7987550202045
6/24/13,1625.445,1625.445,1524.28,1525.166,3327422000,28395314535.0,1710.5724999999998,1671.147938101613,1671.372136693039,1683.305090909091,6.543403722972481,1940.0816437965
6/25/13,1508.515,1529.376,1422.984,1526.803,4051710900,32359445907.0,1682.407,1626.7285496678664,1645.0868391124864,1649.594818181818,3.549857026232085,1939.0634571506744
6/26/13,1529.052,1529.052,1487.309,1509.682,2854515300,22556296672.0,1656.6171,1596.059441853004,1620.4677774556708,1621.3031818181819,3.99817085717056,1938.3739393490941
6/27/13,1511.491,1530.156,1498.277,1512.204,2649866000,20538146160.0,1631.5629,1568.467684872495,1600.7834542819123,1594.587709090909,2.5997755967771488,1937.7430539893544
6/28/13,1504.426,1562.387,1497.437,1552.383,3111516100,23358146160.0,1612.7031000000002,1551.683067381537,1591.983371685201,1572.8860909090909,14.268100252449717,1937.0461735079245
7/1/13,1539.778,1551.115,1520.697,1549.374,2065095000,16582647265.0,1597.5267,1551.5633703039682,1584.2362131969826,1561.9188,22.845403903868245,1936.5884497629854
7/2/13,1546.854,1551.269,1519.441,1541.341,2216232200,18004113573.0,1583.2165,1551.2383546402532,1576.4370835248037,1553.163763636364,43.06451127789852,1936.094634194024
7/3/13,1530.659,1530.659,1501.083,1522.911,2290312000,19222627563.0,1566.9284,1547.7999851071131,1566.7050683384757,1545.5500363636365,17.70883643932898,1935.5611693245037
7/4/13,1511.516,1550.081,1503.454,1535.321,2366168000,21089101498.0,1550.4582,1538.7497615766101,1560.9988740951164,1537.5468727272726,9.573789219912932,1935.026481327964
7/5/13,1538.389,1556.592,1535.714,1542.049,2056604700,18309018256.0,1540.8349,1537.766611618716,1557.5534424414586,1534.7946545454547,36.89316788793973,1934.5802318928552
7/8/13,1518.876,1528.965,1502.236,1506.727,1932146100,16247602448.0,1531.7234,1536.000651938951,1548.312271088466,1535.0154000000002,8.857078148529896,1934.1274226757505
7/9/13,1505.91,1513.334,1497.505,1505.299,1561524100,12508500598.0,1529.8795,1527.2647975555271,1540.4916763451083,1530.4706,41.60390032626856,1933.7558861750008
7/10/13,1505.706,1547.315,1500.774,1546.743,2356141100,20332972238.0,1527.7291,1520.191432415056,1541.6282806459976,1526.0014181818183,22.777326314049,1933.2307555815833
7/11/13,1555.283,1653.587,1555.283,1635.66,5367500700,48441615814.0,1531.4352000000001,1528.2281429483369,1558.7249568921798,1529.458490909091,63.694618827105856,1932.2864313940472
7/12/13,1626.549,1634.345,1585.507,1587.589,3433176000,31344718018.0,1543.7808000000002,1561.592657366793,1563.972964729965,1548.4084545454548,87.52803349896365,1931.661942480405
7/15/13,1599.035,1631.99,1582.83,1604.662,2800125300,25593903533.0,1547.3014,1569.3065633543308,1571.3709711426986,1556.373581818182,56.340345408636885,1931.160541724682
7/16/13,1597.331,1606.742,1579.448,1606.341,2124440800,18792151122.0,1552.8302,1579.68628198051,1577.7291582076623,1566.8027818181818,55.3033652862555,1930.7706643343429
7/17/13,1602.484,1612.571,1581.739,1582.141,2229715500,19368122893.0,1559.3301999999999,1587.1620955024498,1578.5313112608146,1576.5320181818183,47.5083459977676,1930.3558801433046
7/18/13,1575.667,1583.305,1547.091,1549.348,2054031100,17453867654.0,1565.2531999999999,1586.006318635724,1573.2252546679392,1580.6794363636366,65.97822478563971,1929.9383419188587
7/19/13,1551.295,1557.703,1508.275,1511.4,2413940100,20924036593.0,1566.6559,1575.198872392534,1561.9842992737683,1577.7875818181817,52.86530445169792,1929.4037043777482
7/22/13,1493.987,1515.154,1485.06,1514.052,1973065600,15898461419.0,1563.591,1555.061451600256,1553.2693357694466,1567.7410545454545,23.916872532695624,1928.9450382440873
7/23/13,1520.582,1569.735,1514.211,1555.837,2684214900,22712408968.0,1564.3235,1542.7182786546223,1553.7361838113652,1558.7339636363636,40.4071995098191,1928.384032669214
7/24/13,1541.928,1550.853,1512.973,1532.353,2208138700,18813234433.0,1569.3772999999999,1547.8245854801912,1549.8483322092986,1557.1909636363637,73.01879764227756,1927.9062380704345
7/25/13,1537.73,1548.197,1522.228,1529.299,1874865400,15998243216.0,1567.9382999999998,1545.6947950076672,1546.112089989426,1550.4592727272727,78.51119852441005,1927.502668515518
7/26/13,1521.594,1529.103,1512.61,1521.612,1309346200,11589676569.0,1557.3021999999996,1539.4181697358993,1541.6575281731666,1543.4339454545454,14.10411682427577,1927.212659231934
7/29/13,1505.679,1505.679,1478.196,1484.21,1889147600,15319836604.0,1550.7044999999998,1534.5585888077471,1531.2125230507727,1536.9448181818182,55.05746326945411,1926.7623041526222
7/30/13,1490.823,1524.426,1483.571,1500.938,1885554300,16009595753.0,1538.6592999999998,1519.5014397597301,1525.7080643142685,1524.8549090909094,24.36064438486402,1926.3276930798395
7/31/13,1518.827,1535.847,1499.548,1504.167,1587620300,13645499717.0,1528.1190000000001,1513.248817729231,1521.7915071662196,1517.9964909090909,18.91313282150095,1925.9712529188796
8/1/13,1513.802,1541.159,1508.805,1537.81,2012716100,17525297011.0,1520.3216,1509.597951326416,1524.703960408725,1513.6415818181817,17.626387084410513,1925.537815065673
8/2/13,1550.887,1558.829,1533.941,1536.505,1810710400,16095964973.0,1519.1677999999997,1516.989628853586,1526.8496039707748,1516.821290909091,26.894227391779722,1925.162271583442
8/5/13,1540.488,1554.287,1533.0,1554.188,1532522700,14137677651.0,1521.6783,1522.9191526335449,1531.8202214306339,1519.9735090909091,62.91348437707821,1924.8483773087908
8/6/13,1547.61,1564.485,1533.243,1556.297,1947581600,18348103295.0,1525.6919,1533.4801296714281,1536.270544806882,1525.8843636363636,84.97847830034576,1924.4546313074518
8/7/13,1554.882,1575.692,1548.491,1551.155,2155289100,19963862907.0,1525.7379,1539.661825895248,1538.9768093874488,1531.4489272727274,31.813823767941035,1924.028137642137
8/8/13,1548.412,1561.338,1538.612,1544.624,1508555200,14205110486.0,1527.6181000000001,1543.0235101856292,1540.0035713170034,1536.070218181818,55.64969647808075,1923.7218551499695
8/9/13,1554.755,1562.253,1533.222,1553.044,2172050800,20827749690.0,1529.1506,1543.2865184060342,1542.3745583502755,1539.1622000000002,43.28245022049168,1923.2832798697793
8/12/13,1560.163,1610.812,1557.563,1610.265,3680635100,36228735036.0,1532.2938,1545.1572489579144,1554.7182750138616,1543.5064545454545,23.631065130588766,1922.6284057288435
8/13/13,1610.791,1621.888,1602.931,1619.743,2635371400,25112860956.0,1544.8993,1565.162098867067,1566.5409522840682,1557.6830363636366,94.22922233404964,1922.1922423884132
8/14/13,1622.209,1643.0,1605.283,1610.218,2369756200,22843741325.0,1556.7798,1581.627580464849,1574.482233686965,1571.2909818181815,92.32955978985913,1921.807006948723
8/15/13,1608.621,1624.335,1593.689,1595.152,1952046700,18182924205.0,1567.3849000000002,1591.1550378056052,1578.2403730166075,1581.0070181818182,92.02723197574042,1921.4745890869908
8/16/13,1590.915,1711.432,1573.72,1592.794,5275540100,45013980199.0,1573.1191000000001,1592.317263443929,1580.8864870135878,1586.0555818181822,64.29512386649242,1920.6406146024665
8/19/13,1576.57,1617.335,1574.023,1608.865,2677363800,24981563930.0,1578.748,1592.959785393557,1585.9734893747536,1589.6328363636367,80.07923470132286,1920.1821108914867
8/20/13,1603.394,1628.683,1588.223,1594.54,2738604800,25162747910.0,1584.2157000000002,1597.790923805504,1587.531036761162,1595.1086545454546,72.08999258806172,1919.7199396136243
8/21/13,1601.3,1602.945,1575.461,1588.081,1837062300,17500234032.0,1588.0400000000002,1596.6703978908167,1587.6310300773143,1596.9858,49.230975691523426,1919.395998481597
8/22/13,1582.332,1606.349,1578.312,1582.618,1775503300,16073233972.0,1591.7325999999998,1593.90909393845,1586.719570063257,1596.9932545454546,44.21505084126046,1919.0837641859316
8/23/13,1591.747,1595.944,1542.997,1566.293,2110677700,19176010076.0,1595.532,1590.7596099165728,1583.0056482335738,1595.3360545454548,65.69310832566939,1918.6901394461986
8/26/13,1573.224,1604.254,1566.015,1601.379,2302602900,21358939823.0,1596.8569000000002,1585.0359785639037,1586.3462576456513,1590.0198727272725,82.28601212715556,1918.2888048144785
8/27/13,1598.742,1609.064,1589.053,1602.002,1921516700,19375463661.0,1595.9683,1590.206615035735,1589.192756255533,1590.8420727272728,63.9720863565145,1917.9643189984533
8/28/13,1591.348,1603.955,1577.492,1592.869,2795586500,27218013113.0,1594.1942,1593.476172850342,1589.8611642090723,1591.9391090909091,35.37835071734823,1917.4806694296958
8/29/13,1604.276,1607.02,1580.806,1588.153,2059721900,19461085762.0,1592.4593,1592.868443785096,1589.5505888983319,1591.6981636363637,27.757906186499692,1917.1258478710827
8/30/13,1586.522,1599.872,1575.77,1589.777,2361524900,23223392347.0,1591.7594000000001,1591.3872029858528,1589.5917545531806,1590.9152,41.61862318794006,1916.7155924437607
9/2/13,1594.986,1601.144,1579.717,1591.934,2475917300,25779244837.0,1591.4577,1591.358108062765,1590.0176173616933,1590.5547636363638,72.31744013598008,1916.2897762472085
9/3/13,1596.467,1615.126,1591.212,1614.537,2542037200,24556925054.0,1589.7646,1591.1262298497427,1594.4756869322946,1590.6413636363636,23.6141003272449,1915.875223358843
9/4/13,1612.503,1620.151,1608.9,1613.537,2189436600,20715047924.0,1591.7643,1597.967010131491,1597.941380217332,1595.1454363636362,50.14543992161929,1915.5274064038972
9/5/13,1615.527,1616.696,1606.31,1609.604,1670893000,17015210948.0,1594.3098999999997,1602.4836908635152,1600.0618565414534,1599.104109090909,51.733865974900986,1915.2595812295676
9/6/13,1604.766,1630.295,1604.205,1625.854,2350710400,20855893906.0,1597.0084999999997,1604.1586427604677,1604.7513371702798,1601.8848545454543,32.43436099991812,1914.8950088586935
9/9/13,1643.176,1720.033,1643.176,1713.385,6638102200,57005160344.0,1602.9645999999998,1611.658342590969,1624.5029122302287,1607.129490909091,93.8505468927644,1914.1209031259364
9/10/13,1720.386,1738.35,1704.64,1737.581,6157833700,55881331361.0,1614.1652,1642.193938021691,1645.0625645520051,1627.2059272727272,92.3260516575409,1913.5190010535625
9/11/13,1745.501,1765.943,1736.185,1741.318,5635468600,53764222805.0,1627.7231,1670.552071970272,1662.5635528152768,1649.6451636363636,76.247072466373,1913.0330076771045
9/12/13,1741.495,1798.962,1726.103,1772.664,6027064700,57747436616.0,1642.568,1691.6486350517619,1682.5818159397718,1670.2987818181816,85.05226666405758,1912.5729677729812
9/13/13,1764.032,1776.496,1742.976,1749.244,3873732600,39150868310.0,1661.0191,1715.999118516671,1694.7022130416315,1693.9525999999998,98.09318003052435,1912.2594082116718
9/16/13,1763.919,1765.47,1722.667,1738.248,4736661500,44087469836.0,1676.9658,1726.0335128728789,1702.619628852244,1709.9934909090907,83.75485746295936,1911.8431830538927
9/17/13,1744.385,1748.708,1697.11,1698.629,4151417900,40589840897.0,1691.5972000000002,1730.33633781633,1701.8940599700177,1721.135709090909,84.80300792996943,1911.421617184032
9/18/13,1698.608,1710.475,1680.677,1700.587,2902642500,27027917207.0,1700.0063999999998,1720.7958889465312,1701.6564127027416,1722.4142181818183,55.90342436663517,1911.1016865826555
9/23/13,1707.898,1716.091,1694.936,1713.084,2864825400,27345221887.0,1708.7114000000001,1714.6221247471403,1703.7341558476976,1722.5197818181816,52.93162277621539,1910.8027454823964
9/24/13,1709.986,1710.108,1660.225,1673.558,3449546400,32421776973.0,1719.0593999999996,1714.6197096026233,1698.2475820572072,1723.3147999999997,72.59709353249796,1910.3966394303902
9/25/13,1671.538,1687.133,1658.021,1661.607,2479263600,23625989844.0,1723.8298,1704.7737308238582,1691.5856580468057,1715.0418181818181,80.97817531364657,1910.0899285609523
9/26/13,1658.183,1658.183,1629.902,1632.695,2892238100,26844604683.0,1718.652,1692.5071886891812,1680.8782656746594,1703.7285818181815,56.86583834182829,1909.6907078405204
9/27/13,1630.686,1641.009,1624.875,1639.152,1996541600,18514292515.0,1708.1634,1674.669093082978,1673.29167191563,1688.1000363636363,25.494190459764077,1909.410455699423
9/30/13,1648.149,1653.237,1634.926,1643.055,1717054100,16218420545.0,1697.9468000000002,1664.8994120736002,1667.7940952036972,1675.552509090909,57.62951776910996,1909.1775430913742
10/8/13,1637.975,1664.21,1622.593,1659.713,2873614000,23571912340.0,1684.9859000000001,1657.6845314183618,1666.3248051666612,1665.572181818182,9.513521736360007,1908.7961301798166
10/9/13,1653.087,1673.041,1647.382,1668.476,2377765200,21053469894.0,1676.0328000000002,1657.9824622090532,1666.7159314999956,1660.9771090909092,22.760973998455025,1908.498480607979
10/10/13,1670.786,1671.102,1635.274,1637.933,2519728800,22864587617.0,1669.0556000000001,1660.0113848573237,1661.482671227269,1659.6031454545457,16.087481521453924,1908.1647991027933
10/11/13,1649.85,1672.017,1644.511,1669.268,2820165900,25667570474.0,1662.986,1653.443178053881,1662.8981855495838,1653.944490909091,36.24432178631351,1907.8121498080516
10/14/13,1670.728,1671.514,1656.734,1662.168,2857565500,25777575870.0,1659.8541,1658.543633956392,1662.7654245405683,1655.0866727272726,61.635432844061356,1907.4580842264004
10/15/13,1665.634,1666.97,1646.652,1656.259,2492117900,22149705415.0,1654.7625,1658.5144321002767,1661.582438260465,1655.5073818181816,20.08434682345906,1907.1414964602413
10/16/13,1652.585,1652.585,1626.261,1634.223,2403668500,22237054236.0,1653.0326,1657.500216300114,1656.6079949403804,1655.7794727272726,33.081922179207446,1906.8138756146689
10/17/13,1642.333,1647.239,1625.474,1627.177,1935584500,17485548893.0,1650.2942000000003,1649.7003589701708,1651.2569049512203,1652.3595454545457,20.088216681528326,1906.5463363070148
10/18/13,1630.552,1647.769,1628.094,1636.8,1879275600,16376943725.0,1649.7424000000003,1643.1257455473992,1648.628376778271,1648.1564181818183,52.179993087677836,1906.291120010633
10/21/13,1640.284,1659.566,1626.553,1657.583,2319049100,21386703970.0,1649.5072,1641.3382719728638,1650.2564900913126,1645.8032545454544,52.51002957819632,1905.9889462255846
10/22/13,1656.638,1656.638,1636.192,1640.066,2247644600,19877575993.0,1650.9599999999998,1646.6822376507891,1648.403673711074,1647.2715818181819,72.01875044496867,1905.6926721567484
10/23/13,1646.934,1669.999,1634.907,1638.499,2626610800,23849761665.0,1648.9952999999998,1644.9448994162515,1646.602823945424,1645.2908545454545,56.737042760167824,1905.3519219564141
10/24/13,1633.931,1640.624,1618.614,1621.605,2123207000,18652256417.0,1645.9976,1642.1483654383555,1642.057765046256,1643.3824363636365,18.93687357858903,1905.054886153912
10/25/13,1622.007,1635.84,1601.659,1611.519,2451471600,21829630839.0,1644.3648,1636.8704919995903,1636.505262310573,1638.947418181818,72.47874677710801,1904.699661605845
10/28/13,1614.678,1616.983,1600.804,1610.686,1618887500,14812435186.0,1638.5898999999997,1629.0644869729229,1631.8108509813778,1632.9754545454543,18.758530189494575,1904.4599997214702
10/29/13,1615.428,1655.928,1606.341,1633.721,3636821000,32137311394.0,1633.4416999999999,1623.3840262564122,1632.1581508029453,1627.9020181818182,19.455381869827164,1903.9639880974933
10/30/13,1634.279,1654.393,1624.532,1653.417,2820064200,24005211457.0,1631.1879,1625.862655920792,1636.0233961115007,1627.9528000000003,24.22287673666161,1903.5976931494597
10/31/13,1645.122,1645.122,1629.294,1631.047,2553653900,21315714169.0,1633.1073,1633.929927084109,1635.1185968185005,1631.9944545454543,49.04032134425622,1903.2554695748602
11/1/13,1633.029,1650.528,1628.122,1644.752,2064177900,19607811126.0,1633.4942999999998,1633.3368748909893,1636.870124669682,1631.6198545454547,62.87390352591595,1902.985634976129
